#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B3CF17
#Date Time: 2022-04-03 10:53:59.302
#Sample rate: 613497Hz
#Samples: 8192
#Trigger: Source: Manual Condition: Rising
#D-: Range: 2 V/div Offset: 4 V Attenuation: 1 X Sample Mode: Average
#ID: Range: 2 V/div Offset: -4 V Attenuation: 1 X Sample Mode: Average

#
#Time (s)	D- (V)	ID (V)
-0.01311454	0.01212776462651455	-0.006329023844770187
-0.01311291	0.01212776462651288	-0.006329023844768503
-0.01311128	0.008456446345439409	-0.002625438795856102
-0.01310965	0.00845644634543774	-0.002625438795854418
-0.01310802	0.01947040118866315	-0.002625438795856102
-0.01310639	0.00845644634543774	-0.006329023844770187
-0.01310476	0.01212776462651288	0.004781731301972956
-0.01310313	0.01947040118866816	-0.002625438795854418
-0.0131015	0.01947040118866483	-0.006329023844768503
-0.01309987	0.01212776462651789	-0.002625438795856102
-0.01309824	0.01212776462651455	-0.002625438795854418
-0.01309661	0.004785128064365941	-0.01003260889368259
-0.01309498	0.01579908290759136	-0.002625438795854418
-0.01309335	0.01579908290759136	-0.002625438795854418
-0.01309172	0.01212776462651455	-0.006329023844770187
-0.01309009	0.01579908290759136	-0.002625438795851049
-0.01308846	0.01579908290759136	0.004781731301974641
-0.01308683	0.01579908290759136	-0.002625438795854418
-0.0130852	0.004785128064362603	-0.002625438795854418
-0.01308357	0.00845644634543774	-0.002625438795854418
-0.01308194	0.00845644634543774	-0.01003260889367922
-0.01308031	0.01579908290758802	-0.01743977899151502
-0.01307868	0.00845644634543774	-0.002625438795854418
-0.01307705	0.01212776462651288	0.001078146253060112
-0.01307542	0.00845644634543774	-0.01003260889368596
-0.01307379	0.01579908290758969	-0.006329023844766819
-0.01307216	0.01212776462651455	0.001078146253061796
-0.01307053	0.01212776462651455	0.001078146253061796
-0.0130689	0.004785128064360933	-0.006329023844763451
-0.01306727	0.004785128064360933	0.001078146253061796
-0.01306564	0.008456446345436072	-0.006329023844766819
-0.01306401	0.01579908290759136	-0.002625438795854418
-0.01306238	0.01947040118866483	-0.002625438795857786
-0.01306075	0.01212776462651455	-0.01003260889368596
-0.01305912	0.00845644634543774	-0.002625438795854418
-0.01305749	0.01579908290758802	-0.006329023844770187
-0.01305586	0.00845644634543774	-0.006329023844770187
-0.01305423	0.01212776462651288	-0.002625438795856102
-0.0130526	0.00845644634543774	-0.006329023844770187
-0.01305097	0.001113809783290022	-0.002625438795854418
-0.01304934	0.01212776462650954	-0.002625438795854418
-0.01304771	0.00845644634543774	0.001078146253061796
-0.01304608	0.01212776462651622	-0.006329023844768503
-0.01304445	0.01579908290759136	-0.002625438795854418
-0.01304282	0.01212776462651622	-0.002625438795854418
-0.01304119	0.00845644634543774	-0.002625438795854418
-0.01303956	0.01579908290758969	-0.002625438795852734
-0.01303793	0.01212776462651622	0.001078146253060112
-0.0130363	0.004785128064360933	-0.002625438795854418
-0.01303467	0.00845644634544108	-0.002625438795856102
-0.01303304	0.01579908290759136	-0.006329023844770187
-0.01303141	0.01212776462651789	-0.002625438795857786
-0.01302978	0.008456446345439409	-0.002625438795854418
-0.01302815	0.01947040118866816	-0.002625438795854418
-0.01302652	0.008456446345442748	0.001078146253060112
-0.01302489	0.004785128064360933	-0.002625438795854418
-0.01302326	0.008456446345442748	-0.006329023844770187
-0.01302163	0.01947040118866816	-0.006329023844770187
-0.01302	0.01579908290759469	-0.01003260889368259
-0.01301837	0.004785128064360933	-0.006329023844766819
-0.01301674	0.004785128064360933	-0.002625438795854418
-0.01301511	0.008456446345436072	-0.002625438795854418
-0.01301348	0.00845644634543774	-0.002625438795854418
-0.01301185	0.01212776462651455	0.001078146253058427
-0.01301022	0.01212776462651455	-0.006329023844770187
-0.01300859	0.008456446345439409	0.001078146253060112
-0.01300696	0.01212776462651455	-0.002625438795861155
-0.01300533	0.01212776462651455	-0.01003260889368596
-0.0130037	0.004785128064364272	-0.002625438795857786
-0.01300207	0.01212776462651455	0.004781731301978009
-0.01300044	0.00845644634543774	-0.006329023844770187
-0.01299881	0.00845644634543774	-0.006329023844770187
-0.01299718	0.01212776462651455	0.004781731301978009
-0.01299555	0.01212776462651455	-0.002625438795857786
-0.01299392	0.01212776462651455	-0.01003260889368596
-0.01299229	0.01579908290758969	-0.006329023844771872
-0.01299066	0.00845644634543774	-0.006329023844770187
-0.01298903	0.01212776462651622	-0.01003260889368259
-0.0129874	0.01579908290758969	-0.002625438795857786
-0.01298577	0.00845644634543774	-0.002625438795854418
-0.01298414	0.008456446345439409	-0.002625438795857786
-0.01298251	0.01212776462651455	-0.01003260889368596
-0.01298088	0.004785128064364272	-0.002625438795857786
-0.01297925	0.004785128064360933	-0.002625438795854418
-0.01297762	0.00845644634543774	-0.002625438795854418
-0.01297599	0.01212776462651288	-0.006329023844768503
-0.01297436	0.00845644634543774	-0.006329023844770187
-0.01297273	0.01212776462651455	-0.002625438795854418
-0.0129711	0.01212776462651455	-0.002625438795854418
-0.01296947	0.004785128064367611	-0.002625438795854418
-0.01296784	0.00845644634544108	0.004781731301964536
-0.01296621	0.01212776462651455	-0.01003260889368596
-0.01296458	0.008456446345439409	-0.002625438795857786
-0.01296295	0.01212776462651455	-0.01003260889368596
-0.01296132	0.01212776462651622	-0.01003260889368259
-0.01295969	0.01579908290759136	-0.002625438795854418
-0.01295806	0.01212776462651455	-0.006329023844766819
-0.01295643	0.01212776462651121	0.001078146253058427
-0.0129548	0.00845644634543774	-0.002625438795854418
-0.01295317	0.01212776462651288	-0.006329023844768503
-0.01295154	0.01212776462651455	-0.01003260889368596
-0.01294991	0.01579908290758802	-0.002625438795857786
-0.01294828	0.00845644634544108	-0.01003260889368259
-0.01294665	0.004785128064360933	-0.01003260889368596
-0.01294502	0.004785128064364272	0.001078146253060112
-0.01294339	0.01212776462651455	-0.002625438795854418
-0.01294176	0.008456446345439409	-0.006329023844768503
-0.01294013	0.00845644634543774	-0.01003260889368596
-0.0129385	0.01212776462651455	-0.002625438795852734
-0.01293687	0.01212776462651455	0.001078146253060112
-0.01293524	0.004785128064360933	-0.006329023844770187
-0.01293361	0.001113809783288353	0.001078146253058427
-0.01293198	0.00845644634543774	-0.006329023844770187
-0.01293035	0.01212776462651288	-0.002625438795856102
-0.01292872	0.01579908290759136	-0.006329023844770187
-0.01292709	0.01212776462651121	-0.002625438795854418
-0.01292546	0.004785128064364272	-0.002625438795854418
-0.01292383	0.00845644634543774	-0.01003260889368596
-0.0129222	0.01947040118866315	-0.002625438795854418
-0.01292057	0.00845644634543774	-0.002625438795854418
-0.01291894	0.00845644634543774	-0.006329023844766819
-0.01291731	0.01212776462651789	-0.006329023844770187
-0.01291568	0.01579908290759136	-0.006329023844770187
-0.01291405	0.00845644634544108	-0.006329023844770187
-0.01291242	0.01579908290759136	-0.006329023844770187
-0.01291079	0.008456446345436072	-0.01003260889368259
-0.01290916	0.004785128064360933	-0.002625438795854418
-0.01290753	0.01212776462650787	-0.006329023844766819
-0.0129059	0.01212776462651121	-0.002625438795851049
-0.01290427	0.00845644634543774	0.001078146253061796
-0.01290264	0.01212776462651288	-0.006329023844766819
-0.01290101	0.01212776462651455	-0.006329023844770187
-0.01289938	0.00845644634543774	-0.002625438795852734
-0.01289775	0.00845644634543774	0.001078146253060112
-0.01289612	0.01579908290759136	-0.006329023844770187
-0.01289449	0.01212776462650954	-0.01003260889368596
-0.01289286	0.001113809783285014	-0.01003260889368596
-0.01289123	0.004785128064359263	-0.002625438795857786
-0.0128896	0.01579908290759136	-0.002625438795854418
-0.01288797	0.01579908290759136	-0.006329023844771872
-0.01288634	0.01579908290759136	-0.01003260889368427
-0.01288471	0.01212776462651455	-0.01373619394260261
-0.01288308	0.01212776462651288	-0.006329023844768503
-0.01288145	0.00845644634543774	-0.002625438795854418
-0.01287982	0.01212776462651288	0.004781731301974641
-0.01287819	0.01579908290759136	-0.006329023844770187
-0.01287656	0.008456446345439409	-0.01373619394259588
-0.01287493	0.01212776462651288	0.00107814625305506
-0.0128733	0.00845644634543774	-0.002625438795854418
-0.01287167	0.01212776462651288	-0.002625438795852734
-0.01287004	0.00845644634543774	0.001078146253061796
-0.01286841	0.004785128064364272	-0.01003260889367585
-0.01286678	0.01579908290758468	-0.006329023844763451
-0.01286515	0.00845644634543774	0.001078146253061796
-0.01286352	0.00845644634543774	0.004781731301976325
-0.01286189	0.01212776462651455	-0.006329023844770187
-0.01286026	0.008456446345436072	-0.006329023844771872
-0.01285863	0.004785128064360933	-0.01003260889368596
-0.012857	0.01579908290758134	-0.002625438795861155
-0.01285537	0.01579908290758802	-0.01003260889368596
-0.01285374	0.01212776462651455	-0.01003260889368596
-0.01285211	0.01579908290758969	-0.002625438795857786
-0.01285048	0.01212776462651455	-0.006329023844770187
-0.01284885	0.00845644634543774	-0.006329023844768503
-0.01284722	0.00845644634543774	-0.002625438795854418
-0.01284559	0.01212776462651455	-0.002625438795854418
-0.01284396	0.01579908290758969	-0.01003260889368596
-0.01284233	0.01212776462651455	-0.01003260889368596
-0.0128407	0.008456446345439409	0.001078146253056743
-0.01283907	0.00845644634543774	0.004781731301978009
-0.01283744	0.01212776462651455	-0.002625438795856102
-0.01283581	0.01212776462651455	-0.006329023844768503
-0.01283418	0.02314171946974408	-0.006329023844770187
-0.01283255	0.01212776462651622	-0.002625438795857786
-0.01283092	0.01579908290759136	-0.01003260889368596
-0.01282929	0.00845644634544108	0.001078146253056743
-0.01282766	0.01212776462651455	0.001078146253061796
-0.01282603	0.00845644634543774	-0.00262543879585947
-0.0128244	0.00845644634543774	-0.01373619394259756
-0.01282277	0.00845644634543774	-0.006329023844770187
-0.01282114	0.01212776462651288	-0.006329023844768503
-0.01281951	0.00845644634543774	-0.002625438795854418
-0.01281788	0.01212776462651121	-0.002625438795854418
-0.01281625	0.008456446345439409	-0.002625438795854418
-0.01281462	0.00845644634543774	-0.01003260889368596
-0.01281299	0.01212776462651288	-0.01003260889368596
-0.01281136	0.01212776462651455	-0.01003260889368596
-0.01280973	0.01212776462651288	-0.01373619394259925
-0.0128081	0.00845644634543774	-0.006329023844770187
-0.01280647	0.00845644634543774	-0.01373619394259588
-0.01280484	0.01212776462651121	-0.006329023844770187
-0.01280321	0.00845644634543774	-0.006329023844770187
-0.01280158	0.01579908290758802	0.001078146253058428
-0.01279995	0.01212776462651455	-0.002625438795854418
-0.01279832	0.01212776462651121	0.001078146253056743
-0.01279669	0.004785128064360933	-0.01003260889368596
-0.01279506	0.01212776462651288	-0.01003260889368259
-0.01279343	0.008456446345439409	-0.002625438795854418
-0.0127918	0.01212776462651455	-0.002625438795854418
-0.01279017	0.01212776462651455	-0.006329023844768503
-0.01278854	0.01212776462651455	-0.01373619394260261
-0.01278691	0.008456446345436072	-0.01003260889368427
-0.01278528	0.004785128064362603	-0.006329023844771872
-0.01278365	0.004785128064360933	0.004781731301978009
-0.01278202	0.01212776462651622	-0.006329023844771872
-0.01278039	0.01579908290759136	-0.01003260889368596
-0.01277876	0.00845644634544108	-0.002625438795857786
-0.01277713	0.004785128064360933	-0.006329023844770187
-0.0127755	0.01212776462651622	-0.006329023844768503
-0.01277387	0.01579908290758969	-0.002625438795856102
-0.01277224	0.01212776462651455	-0.006329023844770187
-0.01277061	0.00845644634543774	0.004781731301974641
-0.01276898	0.00845644634543774	-0.002625438795854418
-0.01276735	0.01212776462651121	-0.006329023844766819
-0.01276572	0.004785128064364272	-0.002625438795856102
-0.01276409	0.01579908290759136	-0.01003260889368596
-0.01276246	0.01947040118866649	-0.002625438795857786
-0.01276083	0.01579908290759136	0.001078146253061796
-0.0127592	0.01212776462651288	-0.002625438795856102
-0.01275757	0.00845644634543774	-0.006329023844770187
-0.01275594	0.004785128064364272	-0.002625438795857786
-0.01275431	0.01212776462651121	-0.01003260889368259
-0.01275268	0.00845644634543774	-0.006329023844770187
-0.01275105	0.01212776462651288	0.001078146253058428
-0.01274942	0.01579908290759136	-0.002625438795854418
-0.01274779	0.01579908290758802	-0.002625438795856102
-0.01274616	0.00845644634543774	-0.006329023844770187
-0.01274453	0.004785128064365941	-0.002625438795854418
-0.0127429	0.01579908290758468	-0.002625438795857786
-0.01274127	0.00845644634543774	-0.006329023844770187
-0.01273964	0.01579908290758802	-0.006329023844770187
-0.01273801	0.00845644634543774	-0.006329023844770187
-0.01273638	0.01212776462651288	-0.006329023844771872
-0.01273475	0.008456446345439409	-0.01003260889368427
-0.01273312	0.001113809783285014	-0.002625438795854418
-0.01273149	0.01579908290758969	-0.01003260889368427
-0.01272986	0.01212776462651455	-0.006329023844770187
-0.01272823	0.01212776462651455	-0.002625438795856102
-0.0127266	0.01212776462651455	-0.01373619394260261
-0.01272497	0.004785128064362603	-0.01373619394259588
-0.01272334	0.008456446345436072	0.00107814625305506
-0.01272171	0.00845644634543774	-0.006329023844770187
-0.01272008	0.01212776462651455	-0.006329023844768503
-0.01271845	0.01212776462651455	-0.002625438795854418
-0.01271682	0.01579908290758969	0.001078146253060112
-0.01271519	0.00845644634543774	-0.006329023844770187
-0.01271356	0.01579908290759136	-0.006329023844770187
-0.01271193	0.004785128064365941	-0.01003260889368427
-0.0127103	0.01212776462651455	-0.01003260889368596
-0.01270867	0.008456446345436072	-0.006329023844770187
-0.01270704	0.004785128064360933	-0.006329023844770187
-0.01270541	0.008456446345434401	-0.006329023844770187
-0.01270378	0.01579908290758468	-0.006329023844766819
-0.01270215	0.00845644634543774	-0.002625438795854418
-0.01270052	0.01579908290758802	-0.006329023844768503
-0.01269889	0.01212776462651455	-0.01003260889368596
-0.01269726	0.01212776462651455	-0.01003260889368596
-0.01269563	0.01212776462651455	-0.01003260889368596
-0.012694	0.00845644634543774	-0.006329023844768503
-0.01269237	0.00845644634544108	-0.002625438795847681
-0.01269074	0.01212776462651455	0.004781731301978009
-0.01268911	0.004785128064364272	-0.00262543879585105
-0.01268748	0.01212776462651455	-0.006329023844770187
-0.01268585	0.008456446345442748	-0.01003260889368259
-0.01268422	0.01947040118866315	-0.002625438795857786
-0.01268259	0.004785128064360933	-0.01003260889368596
-0.01268096	0.008456446345439409	-0.006329023844773555
-0.01267933	0.01212776462651455	-0.01373619394260261
-0.0126777	0.008456446345439409	-0.002625438795859471
-0.01267607	0.01212776462651455	-0.006329023844770187
-0.01267444	0.01947040118866315	-0.006329023844766819
-0.01267281	0.008456446345442748	0.001078146253058428
-0.01267118	0.00845644634543774	-0.01003260889368596
-0.01266955	0.01579908290758969	0.001078146253061796
-0.01266792	0.01212776462651455	0.001078146253061796
-0.01266629	0.01212776462651455	-0.0100326088936809
-0.01266466	0.00845644634543774	-0.006329023844770187
-0.01266303	0.00845644634543774	0.001078146253058427
-0.0126614	0.00845644634543774	-0.006329023844766819
-0.01265977	0.001113809783285014	-0.01373619394260261
-0.01265814	0.01579908290758635	0.001078146253056743
-0.01265651	0.004785128064360933	-0.01003260889368596
-0.01265488	0.004785128064360933	-0.006329023844773556
-0.01265325	0.01579908290759136	-0.01003260889367922
-0.01265162	0.01579908290759136	-0.002625438795854418
-0.01264999	0.00845644634544108	-0.01003260889368259
-0.01264836	0.01212776462651455	-0.002625438795854418
-0.01264673	0.01212776462651455	0.001078146253055059
-0.0126451	0.01212776462651455	-0.01373619394260261
-0.01264347	0.01212776462651455	-0.01003260889368933
-0.01264184	0.01212776462651789	-0.002625438795854418
-0.01264021	0.01579908290759136	-0.002625438795854418
-0.01263858	0.01212776462651622	0.001078146253060112
-0.01263695	0.00845644634543774	0.001078146253061796
-0.01263532	0.008456446345439409	-0.006329023844770187
-0.01263369	0.01212776462651288	-0.006329023844770187
-0.01263206	0.01947040118866816	-0.002625438795854418
-0.01263043	0.01579908290758635	-0.006329023844770187
-0.0126288	0.004785128064360933	-0.006329023844770187
-0.01262717	0.004785128064360933	-0.006329023844770187
-0.01262554	0.01212776462651455	-0.002625438795854418
-0.01262391	0.01212776462651622	-0.01373619394259588
-0.01262228	0.01579908290758969	0.00107814625305506
-0.01262065	0.004785128064360933	-0.01743977899151838
-0.01261902	0.00845644634544108	-0.006329023844770187
-0.01261739	0.01579908290759136	-0.006329023844770187
-0.01261576	0.00845644634544108	-0.002625438795856102
-0.01261413	0.01212776462651455	-0.01373619394260261
-0.0126125	0.00845644634543774	-0.002625438795852734
-0.01261087	0.00845644634543774	0.001078146253060112
-0.01260924	0.004785128064360933	-0.002625438795854418
-0.01260761	0.01947040118866148	-0.006329023844771872
-0.01260598	0.004785128064360933	-0.01003260889368596
-0.01260435	0.008456446345434401	-0.006329023844773556
-0.01260272	0.00845644634543774	-0.006329023844770187
-0.01260109	0.004785128064360933	-0.006329023844770187
-0.01259946	0.01579908290758635	-0.002625438795856102
-0.01259783	0.004785128064360933	-0.006329023844770187
-0.0125962	0.004785128064367611	-0.006329023844766819
-0.01259457	0.01947040118866816	0.001078146253061796
-0.01259294	0.01212776462652123	-0.006329023844763451
-0.01259131	0.01212776462650453	-0.006329023844770187
-0.01258968	0.001113809783285014	-0.006329023844770187
-0.01258805	0.008456446345434401	-0.006329023844770187
-0.01258642	0.01579908290759136	-0.006329023844770187
-0.01258479	0.01579908290758468	-0.006329023844770187
-0.01258316	0.001113809783285014	-0.006329023844770187
-0.01258153	0.004785128064364272	-0.006329023844770187
-0.0125799	0.01212776462651622	-0.006329023844771872
-0.01257827	0.01579908290759136	-0.01003260889368596
-0.01257664	0.01579908290759136	-0.006329023844771872
-0.01257501	0.001113809783285014	-0.006329023844770187
-0.01257338	0.004785128064364272	-0.006329023844768503
-0.01257175	0.01212776462651121	-0.002625438795856102
-0.01257012	0.01212776462651455	-0.006329023844770187
-0.01256849	0.00845644634543774	-0.002625438795856102
-0.01256686	0.00845644634543774	-0.006329023844770187
-0.01256523	0.01212776462651288	-0.01003260889368427
-0.0125636	0.01212776462651455	-0.006329023844770187
-0.01256197	0.01212776462651288	-0.006329023844770187
-0.01256034	0.008456446345439409	-0.006329023844770187
-0.01255871	0.00845644634543774	-0.01003260889368596
-0.01255708	0.008456446345439409	0.004781731301972957
-0.01255545	0.01212776462651455	-0.006329023844770187
-0.01255382	0.01212776462651455	-0.002625438795857786
-0.01255219	0.008456446345439409	-0.006329023844768503
-0.01255056	0.01212776462651455	-0.006329023844770187
-0.01254893	0.01579908290758969	0.001078146253058428
-0.0125473	0.00845644634543774	-0.01003260889368596
-0.01254567	0.01212776462651288	-0.01373619394259925
-0.01254404	0.00845644634543774	-0.006329023844770187
-0.01254241	0.01579908290758468	-0.002625438795857786
-0.01254078	0.015799082907578	-0.01003260889368596
-0.01253915	0.001113809783285014	-0.01003260889368596
-0.01253752	0.008456446345434401	-0.006329023844771872
-0.01253589	0.01212776462651455	0.001078146253061796
-0.01253426	0.00845644634543774	-0.01373619394259925
-0.01253263	0.00845644634543774	-0.006329023844770187
-0.012531	0.02314171946973907	-0.002625438795856102
-0.01252937	0.01212776462650787	-0.006329023844770187
-0.01252774	0.004785128064360933	-0.006329023844770187
-0.01252611	0.008456446345436072	0.004781731301972956
-0.01252448	0.00845644634543774	-0.006329023844770187
-0.01252285	0.01579908290758802	-0.006329023844770187
-0.01252122	0.00845644634544108	-0.006329023844770187
-0.01251959	0.01579908290759136	-0.006329023844770187
-0.01251796	0.01212776462651288	-0.01003260889368764
-0.01251633	0.00845644634543774	-0.01373619394260261
-0.0125147	0.01579908290758802	-0.002625438795859471
-0.01251307	0.01212776462651455	0.001078146253061796
-0.01251144	0.004785128064364272	-0.006329023844770187
-0.01250981	0.01212776462651121	-0.006329023844770187
-0.01250818	0.004785128064360933	-0.002625438795854418
-0.01250655	0.01212776462651288	-0.01373619394259756
-0.01250492	0.00845644634543774	-0.002625438795854418
-0.01250329	0.01579908290758802	-0.002625438795854418
-0.01250166	0.01212776462651622	-0.006329023844768503
-0.01250003	0.01212776462651455	0.001078146253061796
-0.0124984	0.008456446345439409	-0.006329023844766819
-0.01249677	0.01212776462651455	-0.01003260889368596
-0.01249514	0.008456446345436072	-0.01373619394259588
-0.01249351	0.004785128064360933	0.001078146253061796
-0.01249188	0.008456446345434401	-0.006329023844763451
-0.01249025	0.01212776462651121	0.001078146253048322
-0.01248862	0.00845644634543774	-0.01373619394260261
-0.01248699	0.01212776462651288	0.00107814625305506
-0.01248536	0.01212776462651455	-0.006329023844770187
-0.01248373	0.01579908290758969	0.001078146253056743
-0.0124821	0.01212776462651455	-0.01003260889368596
-0.01248047	0.004785128064359263	-0.01373619394259925
-0.01247884	0.00111380978329837	-0.006329023844773555
-0.01247721	0.01579908290759136	-0.01003260889368596
-0.01247558	0.01579908290759136	0.001078146253056743
-0.01247395	0.01579908290759136	-0.006329023844770187
-0.01247232	0.01212776462651288	-0.006329023844766819
-0.01247069	0.008456446345439409	0.001078146253058428
-0.01246906	0.004785128064360933	-0.01003260889368596
-0.01246743	0.008456446345436072	-0.01003260889368427
-0.0124658	0.004785128064360933	-0.006329023844770187
-0.01246417	0.01212776462651121	-0.01003260889368427
-0.01246254	0.01212776462651455	-0.006329023844770187
-0.01246091	0.008456446345436072	-0.006329023844768503
-0.01245928	0.004785128064362603	-0.002625438795856102
-0.01245765	0.01579908290759136	-0.01373619394260261
-0.01245602	0.01212776462651121	-0.006329023844770187
-0.01245439	0.004785128064360933	-0.006329023844770187
-0.01245276	0.001113809783286683	-0.006329023844770187
-0.01245113	0.01579908290759136	-0.006329023844770187
-0.0124495	0.01579908290758969	0.001078146253055059
-0.01244787	0.01212776462651622	-0.01373619394259588
-0.01244624	0.00845644634543774	-0.006329023844770187
-0.01244461	0.01212776462650954	-0.01003260889368427
-0.01244298	0.001113809783285014	-0.006329023844770187
-0.01244135	0.008456446345431062	-0.006329023844770187
-0.01243972	0.01212776462651455	-0.006329023844773555
-0.01243809	0.01212776462651455	-0.01003260889368596
-0.01243646	0.01212776462651455	-0.002625438795857786
-0.01243483	0.001113809783285014	-0.006329023844770187
-0.0124332	0.01579908290759302	-0.006329023844771872
-0.01243157	0.01947040118866816	-0.01003260889368596
-0.01242994	0.01212776462652123	-0.01373619394259925
-0.01242831	0.008456446345434401	-0.01373619394260261
-0.01242668	0.004785128064360933	-0.01373619394260261
-0.01242505	0.01212776462651121	0.00107814625305506
-0.01242342	0.01947040118866816	-0.01003260889368596
-0.01242179	0.008456446345439409	-0.006329023844770187
-0.01242016	0.01212776462651288	-0.006329023844770187
-0.01241853	0.01212776462651455	-0.01003260889368596
-0.0124169	0.01212776462651288	0.001078146253055059
-0.01241527	0.00845644634543774	-0.01373619394260261
-0.01241364	0.01947040118866315	0.00107814625305506
-0.01241201	0.00845644634543774	-0.006329023844770187
-0.01241038	0.01212776462651622	-0.002625438795856102
-0.01240875	0.01579908290758969	-0.006329023844768503
-0.01240712	0.00845644634543774	0.001078146253061796
-0.01240549	0.00845644634543774	-0.002625438795854418
-0.01240386	0.00845644634543774	-0.002625438795854418
-0.01240223	0.00845644634543774	-0.01003260889368259
-0.0124006	0.01579908290759136	-0.01373619394260261
-0.01239897	0.00845644634543774	-0.006329023844768503
-0.01239734	0.00845644634543774	-0.002625438795856102
-0.01239571	0.01212776462651455	-0.002625438795854418
-0.01239408	0.01579908290758802	-0.006329023844770187
-0.01239245	0.00845644634543774	-0.006329023844770187
-0.01239082	0.004785128064364272	-0.002625438795857786
-0.01238919	0.01212776462651121	-0.01373619394259756
-0.01238756	0.01947040118866816	-0.006329023844770187
-0.01238593	0.01579908290759302	-0.01003260889368427
-0.0123843	0.00845644634543774	0.001078146253061796
-0.01238267	0.00845644634544108	-0.002625438795854418
-0.01238104	0.01579908290759136	-0.002625438795854418
-0.01237941	0.0231417194697374	-0.002625438795854418
-0.01237778	0.01212776462650787	-0.006329023844770187
-0.01237615	0.004785128064360933	-0.006329023844770187
-0.01237452	0.01212776462651121	0.001078146253058428
-0.01237289	0.01212776462651455	-0.006329023844770187
-0.01237126	0.01212776462651288	-0.01003260889368764
-0.01236963	0.00845644634543774	-0.01373619394260261
-0.012368	0.01212776462651455	-0.01003260889368596
-0.01236637	0.01212776462651288	-0.006329023844771872
-0.01236474	0.00845644634543774	-0.01003260889368596
-0.01236311	0.01212776462651288	-0.006329023844771872
-0.01236148	0.01579908290759136	-0.006329023844770187
-0.01235985	0.008456446345439409	-0.002625438795857786
-0.01235822	0.01212776462651288	-0.01003260889368259
-0.01235659	0.01212776462651455	-0.01003260889368596
-0.01235496	0.00845644634543774	-0.01003260889368259
-0.01235333	0.00845644634543774	-0.002625438795854418
-0.0123517	0.01947040118866315	-0.006329023844768503
-0.01235007	0.01947040118866816	-0.01003260889368596
-0.01234844	0.01212776462651121	-0.002625438795856102
-0.01234681	0.004785128064364272	-0.006329023844768503
-0.01234518	0.00845644634543774	-0.01003260889368596
-0.01234355	0.008456446345439409	-0.002625438795857786
-0.01234192	0.01212776462651455	-0.01003260889368596
-0.01234029	0.00845644634544108	-0.01003260889368596
-0.01233866	0.01579908290758802	-0.002625438795857786
-0.01233703	0.00845644634543774	-0.01003260889368596
-0.0123354	0.00845644634543774	-0.006329023844771872
-0.01233377	0.00845644634543774	-0.006329023844770187
-0.01233214	0.01212776462651455	-0.01003260889368259
-0.01233051	0.01212776462651455	-0.002625438795854418
-0.01232888	0.01579908290758802	-0.006329023844766819
-0.01232725	0.01579908290758468	0.001078146253058427
-0.01232562	0.00845644634543774	-0.002625438795854418
-0.01232399	0.00845644634543774	-0.006329023844768503
